UserId,Rec1,Rec2,Rec3,Rec4,Rec5
415390704277094054,-3.6053E+17,7616472242818646827,-9.2228E+18,3149164017776669829,3151913710743441986
434517017614495946,-2.40229E+18,-6.15675E+18,1738052593226421681,569574447134368517,-2.09708E+18
436785895835580263,-7.12037E+18,7507067965574797372,-9.12874E+18,-1.29758E+18,5338677278233757627
444394900236423414,8522523292310933696,-1.49291E+18,-7.52788E+15,6031953227014493100,321193326651975856
468544970414285553,4375556914674736641,7993526700719577624,-7.04745E+18,8651615486877503655,991271693336573226
473198064665088205,7087600436874507849,1567984561327445971,2581138407738454418,4105873627900556540,3149164017776669829
490109768671667408,-4.02478E+18,-7.29472E+18,-4.46037E+18,-9.2228E+18,3162261384765351942
495422936350381071,-6.59006E+18,-5.06508E+18,-2.58417E+18,3218993154926038233,3205047378909988692
520352373907677790,-6.94092E+18,8779890754987103603,90383487344892230,8115033558441775155,-5.01171E+18
534764222466712491,4876769046116846438,4629488036162962359,-9.86028E+17,-4.13317E+18,6463551093741815202
548750006199694898,54211792749134075,-8.2088E+18,-4.50398E+18,1580124381109623727,-3.38789E+18
550471860708726941,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
558547722271625548,-1.29758E+18,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942
582665477366900487,-4.0297E+18,6989198691754522425,-1.73496E+18,2375950438753851487,-1.49257E+18
587317153219513379,8224860111193157980,1356221992133852808,-6.15912E+17,1738052593226421681,-1.29758E+18
599868086167624974,3716124214746295857,7727369224210483739,-3.9443E+18,9175693555063886126,-7.16926E+18
607460302441631358,-8.7577E+18,2555983212310147009,1618055575277164008,-3.71645E+18,-8.9342E+18
627050427714622722,-7.52551E+18,-6.05815E+18,1362186507591814859,-9.2228E+18,3162261384765351942
627408625947732191,4105873627900556540,-6.15912E+17,2715453133655798791,-3.86407E+18,-3.8508E+18
653563125340201284,-5.82628E+18,-9.2228E+18,3218993154926038233,3162261384765351942,3168079495368669052
661836806751236173,-7.52788E+15,1851975995406778464,18738895644634365,5530820581773167955,2887151738440339754
670878778036881163,-5.29763E+18,654383168348870348,-1.49257E+18,-8.03136E+18,3779434447835779494
674947025087085832,-3.19101E+18,4876769046116846438,490726311396224966,4328888515190573663,2857117417189640073
692689608292948411,4674667995387386186,2282385028752844581,-4.23958E+18,-1.15893E+17,-2.70802E+18
692872584674355244,6850500272809381909,-5.01463E+18,-8.90899E+18,3582716808949240433,-3.66211E+18
693665567872370395,-1.33139E+17,2645380860642118790,3268064929368559554,3262705634545542432,3162261384765351942
701021893037319987,-2.19499E+18,564282370384747453,-6.84305E+18,3193164045772142182,3151913710743441986
712216333942199028,-5.0442E+18,-5.78499E+18,6569463984699537820,-4.70971E+18,-3.86407E+18
712677817405323177,-6.78377E+18,4629488036162962359,-1.03801E+15,-3.16942E+18,-1.33139E+17
746283912829082877,6754313450809254838,1862503310075246782,-5.68013E+18,7572869304086387835,8477804012624580461
753510015812479546,-7.50806E+18,-2.49423E+18,-2.21117E+18,-6.64341E+18,-1.83959E+18
753551422329466662,7087600436874507849,-2.35876E+18,3273084325487543386,3151913710743441986,3155118717275463069
760703210503201263,5658521282502533116,4355464044208438135,-6.05815E+18,1362186507591814859,3965818599169726564
762293582798342316,-6.82945E+18,-1.0686E+18,8657408509986329668,-1.45234E+18,-1.87656E+18
767930535033985534,-9.69155E+17,-7.42319E+18,4300652811307550975,-8.61842E+18,-8.20344E+17
781132119141619887,-6.60397E+18,-9.2228E+18,3196303498841885455,3162261384765351942,3168079495368669052
782574897116966534,8483892789913825147,-7.12037E+18,1768976290984301641,-8.95435E+18,-6.15675E+18
782843067739729113,4876769046116846438,4045164454094417310,-2.58417E+18,-9.2228E+18,3180828616327439381
784021501623342249,-3.07173E+18,-4.0297E+18,-1.57333E+18,-6.78377E+18,834896074125772354
801895594717772308,-8.23698E+17,-5.48884E+18,1019706997674210703,-4.60802E+18,5304344058087060692
803704643760678589,-1.63398E+18,2262656830196923781,1469580151036142903,-6.62358E+18,-3.60561E+18
813951249416003615,-7.38719E+18,943818026930898372,-8.40466E+18,4485571547865864859,7835346487062622787
816623031097334102,880612740433495828,1959495508923903948,1348739322889189648,-8.9342E+18,1738052593226421681
822144951619061489,8657408509986329668,-5.01463E+18,-5.15044E+18,-4.1583E+18,-5.41489E+18
828258475830882447,3196303498841885455,3162261384765351942,3168079495368669052,3170775058142440102,3172866488852888544
852862045361757752,-8.71795E+18,-5.59965E+17,-8.38123E+18,-3.79031E+18,-8.93917E+18
858237111264601967,-6.72884E+18,-3.02092E+18,-7.51837E+18,3616722904601574426,2930191803881821526
865004478722151014,-6.64275E+18,-6.15912E+17,-4.47852E+17,679005777543560737,-1.45693E+16
881856221521045800,-7.21733E+17,444378495316508239,3262705634545542432,667643281369196267,-5.5152E+18
884543573245416380,-1.10183E+18,2930191803881821526,-1.33139E+17,-1.57225E+18,7507067965574797372
899165159624701221,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
907221355688076938,-7.50806E+18,-2.49423E+18,-9.1616E+18,5410293063635507608,3322348437880079228
908938729693125261,1019706997674210703,-5.48884E+18,-8.23698E+17,7023677777837267720,6989198691754522425
909651159261292691,-1.29758E+18,7507067965574797372,-5.78499E+18,1738052593226421681,10247031220756478
913833950286021192,-5.28301E+18,4783081874753928396,787067277772219433,-9.08329E+18,-8.24814E+18
915429212131112741,7993526700719577624,-7.26422E+18,-3.88693E+18,8224860111193157980,-6.15912E+17
922380381383493357,-6.57909E+18,4609121753781446855,-2.66787E+18,-5.48884E+18,-8.95435E+18
927368592355275427,156889606517612871,1432311799980176241,-1.48327E+18,738761744030347929,8881733945001664941
935513113565522500,-6.82945E+18,-1.0686E+18,8657408509986329668,-1.45234E+18,-1.87656E+18
940915072677580415,-6.78377E+18,-4.50949E+18,-1.29758E+18,1348739322889189648,-1.33139E+17
948924246990023864,-3.17086E+18,-7.62728E+18,-7.68141E+18,-4.57193E+18,-1.4491E+18
953707509720613429,-5.48884E+18,-5.57161E+18,3170775058142440102,-3.07173E+18,1768976290984301641
965837901014229373,-4.50949E+18,8224860111193157980,-6.36258E+18,-3.61957E+18,4609121753781446855
983095443598229476,3714350889740403446,5484061377044071389,8729086959762650511,-7.9096E+17,6384824828701919724
987030274299018507,-1.87813E+18,5672978373195158195,2930191803881821526,3170775058142440102,428486625959995206
989049974880576288,-9.01958E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942
997469202936578234,-1.59059E+18,3440451510720294447,-6.60335E+18,-7.86679E+16,5658521282502533116
998688566268269815,-9.08506E+17,-9.08175E+18,8869347744613364434,6754417485681598974,-1.62522E+18
1017339174977034774,-8.2088E+18,-1.57225E+18,-8.08383E+18,9175693555063886126,5672978373195158195
1022806743657391407,-4.88817E+18,3367026768872537336,-5.68436E+18,-9.07188E+18,-1.29187E+18
1037187242736800310,-6.78377E+18,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942
1049745013582301267,3714350889740403446,4287021355610172885,2581138407738454418,4671890082953295903,-1.29758E+18
1052826425441302346,-9.02899E+18,3998743085432844199,123378787151399958,-2.35876E+18,4629488036162962359
1056179711361543558,7526364197140419661,1348739322889189648,-1.63398E+18,1734266821019430183,-8.31297E+18
1059826223086140014,-4.33396E+18,5658521282502533116,3193164045772142182,3162261384765351942,3168079495368669052
1070632260016389736,-7.56457E+18,-1.99559E+18,-5.78423E+18,3367026768872537336,4300652811307550975
1072886587484133150,-4.43453E+18,-9.21693E+18,7521700660190108859,-9.69155E+17,4891010769166501207
1077899085259031463,-9.2228E+18,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
1085441806335625070,980458131533897249,6031953227014493100,-6.84305E+18,-2.09708E+18,-8.60752E+17
1097401149118884075,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1104652557829563522,-5.60213E+18,5854206600849997966,5949788789046720741,7814856426770804213,8302949268716967655
1106030953585683677,-6.77829E+18,1348739322889189648,-8.58735E+18,3440451510720294447,5269583152423890030
1116121227607581999,-3.28562E+18,6227065897176996407,2282385028752844581,-2.70802E+18,-3.40542E+17
1120069409160402054,-2.74727E+18,-4.50826E+17,6352416307575007029,-4.94455E+18,6198232071580299480
1142268446511784734,880612740433495828,7993526700719577624,-3.19101E+18,-4.0297E+18,7520301770873472812
1163668879480930452,-2.94832E+18,-8.79595E+17,-7.52551E+18,-5.6289E+18,3193164045772142182
1178253609400958886,4039031731864440026,-4.14526E+18,6664082205633624486,-5.48884E+18,-1.19949E+18
1179811069358633650,-8.04389E+18,5338677278233757627,-6.60335E+18,-7.86679E+16,-6.78377E+18
1199529879715590322,5338677278233757627,-6.78377E+18,-6.60335E+18,-7.86679E+16,3180828616327439381
1200132673411527362,-6.85143E+18,-8.25853E+18,1485652648052127324,1577045425286888616,-1.56447E+18
1202287501580555390,-8.9681E+18,7359386552064322134,5445999759138709405,-7.64649E+18,2901480192726556992
1203596964328222768,569574447134368517,-6.87255E+18,-6.59082E+18,8310689940464940949,1990052153136096105
1234688818012827660,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
1234962692819082604,7507067965574797372,-4.14526E+18,-9.2228E+18,3180828616327439381,3151913710743441986
1236849919205595112,156889606517612871,1432311799980176241,-1.48327E+18,6583734846225935852,8881733945001664941
1262852631026172055,-3.87033E+18,-2.35876E+18,-5.01171E+18,-6.78377E+18,6892866957050839435
1280568515001234056,-8.74265E+18,-1.33139E+17,-8.01819E+18,-4.14526E+18,911037455259135591
1294815114730489475,6094778865705471594,4105873627900556540,1567984561327445971,-5.48884E+18,8749720044741011597
1296936597887557880,7023677777837267720,6989198691754522425,-6.543E+18,6255978182562760059,654383168348870348
1306495113310433590,8901449108040307914,-8.38123E+18,1107739178195154647,-8.79595E+17,-2.35876E+18
1311167471776689091,-1.66856E+18,-8.24349E+18,3294074907209583622,-6.15675E+18,-7.12037E+18
1314381940843524798,161784308223385549,5964888566269323942,-5.02841E+17,8215778202715904841,-7.838E+18
1317292353478724560,7528802258213768379,-2.58417E+18,5937899505996968869,6743199836219189414,569574447134368517
1328689979004101307,1469580151036142903,7616472242818646827,1561244083438776495,5328558001212551235,826748584447376099
1350157763260786208,-8.74265E+18,-2.40229E+18,3660989387512978561,-7.04745E+18,-7.11316E+18
1355612258071912541,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1365060072341041043,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
1367440638985257517,8749720044741011597,-6.65447E+18,-6.15675E+18,4904775878165401439,5658521282502533116
1374824663945909617,-4.74053E+18,-4.33396E+18,3660989387512978561,2277184202014276839,-5.81321E+18
1375974404896880736,-8.9134E+18,-5.03915E+18,-2.16784E+18,-3.17078E+18,4817624205684040310
1377941589660984019,-7.12037E+18,5843362068320522769,5484061377044071389,6031953227014493100,-4.33688E+18
1378281876431540451,-4.02478E+18,-7.29472E+18,1348739322889189648,6750029764020453263,3205047378909988692
1384537990076119578,5338677278233757627,-6.78377E+18,-5.15044E+18,6031953227014493100,-5.1702E+18
1402349278695678542,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
1417592850229997386,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942,3168079495368669052
1420795029195403133,7087600436874507849,-8.93917E+18,-8.60752E+17,-2.35876E+18,3193164045772142182
1425812563629692700,-3.6053E+17,7616472242818646827,8326017498198914888,3180828616327439381,3151913710743441986
1438835971184308490,-6.15912E+17,8586403905004879205,-9.2228E+18,3193164045772142182,3155118717275463069
1455185896278818838,-6.84086E+18,-6.52387E+18,-4.50793E+18,4915137112517573184,9042192299854648021
1462681248589415568,2930191803881821526,-2.77876E+18,-1.45693E+16,-1.42578E+18,-1.78774E+18
1473125618302310292,6044362651232258738,1348739322889189648,991271693336573226,1639450243805666792,-1.29758E+18
1492042537097239970,8428597553954921991,6044362651232258738,-1.63474E+18,-6.84305E+18,-8.79744E+18
1493119272824026132,1796618361228441836,-6.59082E+18,-1.87857E+18,-5.38038E+18,-5.49133E+18
1495301668431157205,-6.36921E+18,-6.07637E+18,-5.36112E+18,-6.77294E+18,-7.56457E+18
1498116869772772394,5217724704513784613,-4.0297E+18,1252762949661329700,-5.19876E+18,8402348887626635381
1513200556927676772,-4.0297E+18,5658521282502533116,-2.35876E+18,-9.2228E+18,3168079495368669052
1538315580625707373,3643465492984939400,8901449108040307914,1561244083438776495,2025471325746532174,-1.00679E+18
1539552466471655556,-5.6289E+18,3541770362851368020,3151804887212279872,3155118717275463069,3162261384765351942
1552716327012883348,-4.0297E+18,5062670850994683718,3170775058142440102,1362186507591814859,319340024738595907
1560134519462672730,-4.50398E+18,2321412363020240814,7088167897470452815,-3.58119E+18,-7.86679E+16
1573057318153030747,-8.04389E+18,-5.59965E+17,-2.35876E+18,-7.52788E+15,7087600436874507849
1583464092462665913,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1598729374254679339,-8.2088E+18,-6.84086E+18,2415534163825594672,-3.9443E+18,9175693555063886126
1623838599684589103,-8.27951E+18,7655627888058923987,-6.18457E+18,-1.56447E+18,-8.72808E+18
1664519865534446095,-8.6898E+18,8074780316213343498,-7.82621E+18,3155118717275463069,3162261384765351942
1671960877913596679,5965544132537436406,1828340614995116767,1469580151036142903,2633209697262372913,6062146090334604102
1673026171377815127,4105873627900556540,6643427232964983922,-7.66051E+18,3472032465864014134,3155118717275463069
1693920335354805642,4788854083489560153,-5.81321E+18,-4.88817E+18,3218993154926038233,3168079495368669052
1697979965458795260,8657408509986329668,7270966256391553686,1738052593226421681,6044362651232258738,-4.0297E+18
1713887270044566468,2857117417189640073,4744297321841608877,4609121753781446855,-8.95435E+18,3772685586944428188
1716230101302949859,-7.11316E+18,-2.35876E+18,-7.38719E+18,6892866957050839435,9042192299854648021
1720358903345561796,8243193415815549463,-1.63398E+18,4084131344684656470,-7.13043E+18,8905656922810620012
1722265956540512475,-5.59965E+17,-6.59006E+18,-1.48091E+18,7400903238402587728,-1.57225E+18
1748162647671155552,6858632230975272305,3076823183761975019,8631616594020837056,2006478190737700267,6615662748793536194
1754215888246437356,-9.2228E+18,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
1757579228100504390,8814787788150050622,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
1761626329244869141,7814856426770804213,4184543400419595673,-6.36921E+18,515531013045220470,-9.2228E+18
1763748489948355015,-3.95924E+18,-5.84851E+18,-4.27803E+18,-7.80951E+18,-1.33139E+17
1766127404965083143,-5.87936E+18,-7.68141E+18,2555983212310147009,-6.25516E+18,-1.48091E+18
1766257854965201953,5847042211895226591,-4.14526E+18,-7.9096E+17,7202701636941380671,-8.16353E+17
1771843275312644574,-6.15912E+17,3579921471626387620,7467940062038388159,-6.60335E+18,-5.57161E+18
1774767834306888507,-8.74265E+18,-6.78377E+18,-5.03915E+18,3205047378909988692,3162261384765351942
1786687931570279432,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1806521441217193155,-6.84305E+18,6989198691754522425,-9.2228E+18,3193164045772142182,3155118717275463069
1811781596621121379,-8.38123E+18,911037455259135591,3716124214746295857,-9.19457E+18,991271693336573226
1842102772860934554,1561244083438776495,-9.2228E+18,3155118717275463069,3168079495368669052,3170775058142440102
1842608769658022800,-8.2088E+18,-3.19101E+18,7814856426770804213,-8.60752E+17,-4.14526E+18
1859286169611301842,-8.39259E+18,2760335717049716507,-5.99777E+18,-5.00238E+18,8926889915100214784
1874422396201148365,-3.10265E+18,-8.04389E+18,-8.9342E+18,8749720044741011597,-2.71939E+17
1877391915271243859,7943088471380012839,5032631648793129465,3660989387512978561,-7.04745E+18,-7.11316E+18
1878936421026687751,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1895326251577378793,2006478190737700267,7372398343609401828,4671890082953295903,-1.66344E+18,3328253785421705444
1899177452305284666,9079880752026843473,-8.9928E+18,1738052593226421681,991271693336573226,-5.82628E+18
1899224753659027997,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
1900641639431585863,-6.543E+18,-4.50398E+18,-7.86679E+16,-9.69155E+17,5162508842577612756
1904791658745350290,-4.0297E+18,-2.74727E+18,-6.60335E+18,-7.86679E+16,-3.30283E+18
1908339160857512799,2384931701643938149,123378787151399958,4909630283317268181,6690761795935927461,4109366816886873672
1915826476552544131,2715453133655798791,3205047378909988692,3168079495368669052,3170775058142440102,3172866488852888544
1929981821863611546,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
1949009070102523745,-5.29763E+18,654383168348870348,-1.49257E+18,-6.60397E+18,-8.03136E+18
1955391843391686864,-3.02092E+18,1436883058900979473,-1.5654E+18,-8.94823E+18,-6.59082E+18
1960539917229374622,8215778202715904841,6504364365389213533,-6.46364E+18,3915768615016750361,5328558001212551235
1961095124655762515,-1.52569E+18,-4.23318E+18,-8.2088E+18,-8.94911E+18,-8.5181E+18
1962800348704770740,4904775878165401439,7087600436874507849,1567984561327445971,6943483335823457240,991271693336573226
1989391720504671111,-4.0297E+18,3689128258624052102,-6.62358E+18,-9.2228E+18,3193164045772142182
2002083152443772042,-1.83959E+18,2581138407738454418,-6.78377E+18,7526364197140419661,6044362651232258738
2007115637217432151,6245165134513326654,3032648342029994387,6437568358552101410,-5.84352E+18,-5.6289E+18
2026153147373314589,4788854083489560153,8586403905004879205,-9.2228E+18,3155118717275463069,3162261384765351942
2027621318564862772,8847604225354271039,-1.03801E+15,-9.2228E+18,3180608611815082945,3151804887212279872
2032181124951647555,3193164045772142182,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
2047954150900722645,8074780316213343498,5238119115012015307,-7.28441E+16,1854874463930846880,-5.78423E+18
2053848386729583433,-1.57333E+18,-5.71527E+18,-6.15912E+17,1469580151036142903,-2.06951E+18
2062590537770243336,-4.27803E+18,1738052593226421681,-2.31436E+18,1959495508923903948,7088167897470452815
2062670502532932588,-8.2088E+18,910894669274456978,-3.26989E+18,-5.19908E+17,-4.47594E+18
2092066876657604795,7814856426770804213,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069
2111379813881770134,-4.50826E+17,2032007496318616962,943818026930898372,3608243634452078989,1120323498091467525
2128780309574257234,-8.62705E+18,8657408509986329668,-9.02899E+18,-4.87506E+18,-7.42604E+17
2146546851324474301,-6.78377E+18,7088167897470452815,8224860111193157980,5045927063019110283,-1.25941E+18
2152278030365935011,-2.19499E+18,9175693555063886126,-8.95076E+18,7620697593009487898,-4.14526E+18
2153555832231871151,6615662748793536194,-8.60752E+17,-8.94911E+18,-4.23318E+18,-8.2088E+18
2163532571118538108,6044362651232258738,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942
2170267568856347247,-1.29758E+18,-5.14859E+18,-4.0297E+18,-7.9096E+17,-5.03783E+18
2183860428276579583,-4.27803E+18,-2.32351E+18,-4.0297E+18,-8.2088E+18,-8.14561E+18
2195040187466632600,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
2207651454681143681,3301147467076954944,-5.84541E+18,2586379029487881843,2581138407738454418,-5.06508E+18
2210973389578562049,2048657552251060795,-6.78377E+18,2072448887839540892,880612740433495828,-6.15912E+17
2217185536926141514,-4.62544E+18,-7.42604E+17,-9.0765E+18,4307433444610636421,-4.13233E+18
2217968793137479020,8657408509986329668,-4.0297E+18,-7.48161E+18,-1.33139E+17,6031953227014493100
2242420380923780072,8749720044741011597,-2.06536E+18,7429409096643373334,-1.45234E+18,5658521282502533116
2245571896327774249,-8.14943E+18,288653248451617914,7414965642940222121,-5.925E+15,-3.94858E+16
2257339578739986222,-9.2228E+18,3151913710743441986,3162261384765351942,3168079495368669052,3170775058142440102
2279740393166882579,-4.54146E+18,-1.78774E+18,5271898714958115766,-5.25529E+18,7334805502505837712
2284848438607709479,3579921471626387620,-1.57225E+18,7434270606888620096,-9.2228E+18,3193164045772142182
2290322765105220968,-3.7001E+18,-5.87936E+18,7506614456429888492,7507067965574797372,-1.45693E+16
2318971825420092215,1567984561327445971,8483892789913825147,8749720044741011597,3180608611815082945,3151913710743441986
2320740534295635804,-8.04389E+18,7202701636941380671,2362495898257544462,3262705634545542432,1768976290984301641
2320931034665819997,-6.15862E+17,-6.78377E+18,6031953227014493100,2321412363020240814,7039033478836344543
2349820930531316047,980458131533897249,-1.42578E+18,667643281369196267,-7.51837E+18,8729086959762650511
2356170304064762532,49177526672934036,6031953227014493100,8302949268716967655,-3.64111E+18,3616722904601574426
2360366466703086037,1019706997674210703,-2.40229E+18,2916072977192006313,-8.23698E+17,-8.2088E+18
2366804926588454563,-5.91279E+18,-5.00238E+18,-8.04389E+18,5238119115012015307,1854874463930846880
2371321140062177199,7734121175534200554,-8.2088E+18,2048657552251060795,943818026930898372,4774970687540378081
2382182321331880703,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
2402294896098905529,-2.44055E+18,4102576381061107965,5250363310227021277,-1.65406E+18,-8.61501E+18
2405211284771043881,-1.45693E+16,-6.78377E+18,3660989387512978561,-7.12037E+18,-9.08696E+18
2406021340969268119,-3.6053E+17,7616472242818646827,8326017498198914888,3180828616327439381,3151913710743441986
2416280733544962613,-1.73794E+18,8754824745136110042,7664140604181040222,-2.72001E+18,4463025528374352465
2418539605878888070,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
2440735228721719292,-4.0297E+18,-8.01819E+18,1738052593226421681,-3.60561E+18,1434312143013787309
2446947580409722972,-1.57333E+18,7088167897470452815,-4.13317E+18,-4.1583E+18,6031953227014493100
2462105871733913255,-6.45752E+15,-1.57333E+18,-3.40015E+18,6198232071580299480,7187974705675832644
2504813350107957178,-2.842E+18,-6.85143E+18,2725842723638001955,4876769046116846438,-4.19585E+18
2528171022748821985,-5.48884E+18,-3.07173E+18,7226503561499839165,-8.37763E+18,6766105865162331239
2530443148414180019,6031953227014493100,-5.84851E+18,2709926970543371965,7087600436874507849,-8.38123E+18
2542290381109225938,-4.23318E+18,7372398343609401828,-1.04662E+18,2870099478920706993,2259988589066296676
2551221442168658664,-1.73077E+18,-8.94911E+18,3149164017776669829,-2.29081E+17,3343368383976781910
2553895156129400476,-2.16784E+18,-3.78082E+18,957332268361319692,962287586799267519,-5.02841E+17
2568936369305837696,511891900317865118,-8.95435E+18,-9.69155E+17,-5.20096E+18,-6.72884E+18
2597011162480707820,1862503310075246782,3032648342029994387,-1.5654E+18,6620060201676471218,-5.6289E+18
2612012348742830907,-8.22257E+18,-1.77987E+18,-3.88693E+18,7993526700719577624,8586403905004879205
2652684983165843086,-8.62705E+18,9136323715291453594,4783081874753928396,-4.46303E+18,1561244083438776495
2653698047369148236,-6.36921E+18,-6.07637E+18,1106203543388094548,6620060201676471218,7631327570702153011
2682799999279860984,5338677278233757627,-3.8508E+18,-1.57333E+18,7932334249452694632,-4.6981E+18
2698350543662359063,-5.01463E+18,549631724393582960,-3.36356E+18,6850500272809381909,-1.65406E+18
2710839964657524617,-1.29758E+18,-6.15912E+17,5045927063019110283,-5.48884E+18,-1.33139E+17
2713917754652198595,-3.67879E+18,-3.33892E+18,2025471325746532174,335910242745901755,-1.00679E+18
2716205511902422174,-4.13233E+18,-3.6053E+17,3193164045772142182,3151913710743441986,3155118717275463069
2719909589256730446,-6.07465E+18,2271793263120018251,-6.62527E+18,374352050712569304,657779080033041603
2736634093130347762,-3.34865E+18,-6.60335E+18,-4.02423E+18,-6.64478E+18,8477804012624580461
2742184667238777387,-8.48071E+18,1348739322889189648,3241240229241793423,3170775058142440102,3172866488852888544
2754566407772265068,2362495898257544462,-1.57225E+18,-7.5939E+17,-6.72884E+18,3779434447835779494
2758633233367218711,3756874058845999993,1954074927376897165,-9.08329E+18,-6.13627E+18,-1.45693E+16
2760160224512620259,2362495898257544462,-6.34014E+18,2277184202014276839,-7.8067E+16,-1.87857E+18
2763854919017259307,-6.78377E+18,-5.03915E+18,-1.29758E+18,4287021355610172885,-9.2228E+18
2766187446275090740,-8.95076E+18,-6.52387E+18,3058137260516373249,3151913710743441986,3162261384765351942
2771740294605751248,6997620589258672675,7229629480273331039,8224860111193157980,3149164017776669829,-2.63933E+18
2774182511600794371,6437568358552101410,-5.84352E+18,-5.6289E+18,6245165134513326654,-7.04745E+18
2783503166832565252,-6.15798E+18,-5.44431E+18,1459131257418324496,6783622248311192269,7087600436874507849
2783631344380511767,6997620589258672675,-8.38123E+18,319340024738595907,3689128258624052102,4105873627900556540
2785512916786763092,-4.50398E+18,1348739322889189648,-1.29758E+18,-3.20162E+18,-8.4979E+18
2804812532901416058,-8.79619E+18,-5.01463E+18,6565723369088595990,-6.98002E+18,-1.29758E+18
2805413569924963145,3689128258624052102,-6.15912E+17,3180608611815082945,3155118717275463069,3162261384765351942
2811220157680321451,-8.2088E+18,-1.63398E+18,-5.00238E+18,4369833742675497700,-9.08052E+17
2828232395245246552,-1.57333E+18,-6.78377E+18,834896074125772354,8428597553954921991,3440451510720294447
2833428826475063405,6989198691754522425,3180828616327439381,3151804887212279872,3151913710743441986,3155118717275463069
2859257312567870430,-7.30957E+17,1881534532776527237,-6.84305E+18,1469580151036142903,-9.2228E+18
2873028073541627603,-7.56457E+18,1567984561327445971,-8.93353E+18,8974280745225397183,-4.87506E+18
2878978621264298198,-9.05045E+18,-5.92048E+18,3056097063387494549,-8.2088E+18,-6.64341E+18
2891568537595470094,-5.6058E+18,569574447134368517,1738052593226421681,-2.1036E+16,-4.0297E+18
2901546026085255870,-1.6691E+18,5304344058087060692,8938071859536254465,-5.79405E+18,2639926854188906104
2903276950629630374,-4.0297E+18,880612740433495828,8586403905004879205,2925450084561574364,-8.2088E+18
2928785809533816042,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
2944202749145946530,8224860111193157980,-1.1376E+18,4533807694984784858,-3.69736E+18,5237574390644778994
2947963873628556360,717471739656838182,8905656922810620012,1828340614995116767,672199059798181601,3660989387512978561
2956253493737623301,4001521928622781645,-4.87506E+18,7414483722019578252,5843362068320522769,4761910285123871012
2959376686327377624,8779890754987103603,464601875539492971,-7.72224E+18,-3.66665E+18,-1.29758E+18
2965795813240480461,-1.40374E+18,-6.15675E+18,7229629480273331039,-6.24475E+18,-6.15862E+17
2966898457830124144,-5.78499E+18,-7.8067E+16,-5.60213E+18,8901449108040307914,-8.27951E+18
2976142380064454474,5843362068320522769,2951308020527021494,-9.2228E+18,3205047378909988692,3162261384765351942
2979037241414071705,-6.64478E+18,-5.06508E+18,-1.48091E+18,5672978373195158195,7077639154797499584
2988936926918977283,2515874237935914763,-6.78377E+18,8657408509986329668,-8.74265E+18,3056097063387494549
3005175913610348223,-7.04745E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
3007673865213720513,-9.2228E+18,3155118717275463069,3162261384765351942,3168079495368669052,3170775058142440102
3007736603136734729,-5.84851E+18,-1.29758E+18,-8.9928E+18,8586403905004879205,-5.16131E+18
3009557673221751067,-4.0297E+18,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942
3014865794683484443,-9.19457E+18,2470587255066232267,-7.12037E+18,-1.57333E+18,-8.2088E+18
3018070803857087638,8386493184609384928,-6.3587E+17,2581138407738454418,6044362651232258738,-8.36961E+18
3024551089288349719,-4.0297E+18,3367026768872537336,-5.6289E+18,-9.2228E+18,3170775058142440102
3028038382445447853,-8.74265E+18,-7.26422E+18,7191770005709670956,7818691400791322406,-5.63673E+18
